"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @NailButNoHammer: This is astounding.  .@POTUS  .@realDonaldTrump majority of Twitter followers are, by a huge margin, not in United Sta<U+2026>",FALSE,0,NA,2017-01-28 12:11:49,FALSE,NA,"825315439974678528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steg68",1,TRUE,FALSE,NA,NA
"2","RT @DanScavino: Secretary Mattis with @POTUS @realDonaldTrump and @VP Michael Pence - thanking our true heroes upon their departure from th<U+2026>",FALSE,0,NA,2017-01-28 12:11:49,FALSE,NA,"825315439786020864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonlife257",5128,TRUE,FALSE,NA,NA
"3","@realDonaldTrump @POTUS    the TRUTH !!! https://t.co/4DRryJmGbx",FALSE,0,"realDonaldTrump",2017-01-28 12:11:48,FALSE,"823937936056008704","825315439098073088","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaanbinsbergen",0,FALSE,FALSE,NA,NA
"4","@FriedrichHayek Please. Today I saw the POTUS sign EO that will lead to the death of thousands of innocent kids. So there is that.",FALSE,0,"FriedrichHayek",2017-01-28 12:11:48,FALSE,"824832600866840577","825315438791909376","19458818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VoterWisconsin",0,FALSE,FALSE,NA,NA
"5","@manny_ottawa @sunlorrie @POTUS @TorontoStar 
The libtard raconteurs r nitpicking &amp; slanting everything to death.
Fk'em.",FALSE,0,"manny_ottawa",2017-01-28 12:11:48,FALSE,"825314468796170240","825315437135220736","331376866","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","DepelteauRobert",0,FALSE,FALSE,NA,NA
"6","RT @ChristiChat: Promise made
Promise kept
Extreme Vetting
Executive Order
For vetting of refugees

@POTUS Trump
#MAGA #AmericaFirst

https<U+2026>",FALSE,0,NA,2017-01-28 12:11:48,FALSE,NA,"825315435126149121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Up2late1",776,TRUE,FALSE,NA,NA
"7","Wake up, get tea, sit down and find out what rights I lost today #NotEvenALie @POTUS https://t.co/6Hkk0lTG38",FALSE,0,NA,2017-01-28 12:11:48,FALSE,NA,"825315435121893376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lumousdelirium",0,FALSE,FALSE,NA,NA
"8",".@thebestcloser #Periscope: @POTUS to Shine  #CloserNation #TrumpTrain #MAGA @PeriscopeTV #MuslimBan  #Comedy #BLM https://t.co/VEPle57p10",FALSE,0,"thebestcloser",2017-01-28 12:11:47,FALSE,"825307212562075648","825315433729368065","33658276","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Czarli0114",0,FALSE,FALSE,NA,NA
"9","RT @brunelldonald: Seeing Trump Hotel Chicago and D.C. with my eyes I know @POTUS will build a wall 2 protect USA! Citizens in border state<U+2026>",FALSE,0,NA,2017-01-28 12:11:47,FALSE,NA,"825315432865349632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LubaoBarbara",271,TRUE,FALSE,NA,NA
"10","RT @ChristiChat: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>WHAT A WEEK!
Here<U+2019>s what @POTUS Trump accomplished during his first week in office to #MAGA &amp; put #AmericaFirst <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
https<U+2026>",FALSE,0,NA,2017-01-28 12:11:47,FALSE,NA,"825315432462766085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","123andgo",475,TRUE,FALSE,NA,NA
"11","@VP @marc_lotter @March_for_Life @POTUS prayerfully this will undo the awful spirit the other ""hateful"" march put on our country",FALSE,0,"VP",2017-01-28 12:11:47,FALSE,"825054991232692224","825315432378818560","818910970567344128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trumpster66",0,FALSE,FALSE,NA,NA
"12","@POTUS when are we getting rid of the gold Muslim prayer blankets behind you during the press conferences? I know you like gold but.....",FALSE,0,"POTUS",2017-01-28 12:11:47,FALSE,"825187398644547584","825315431925809152","822215679726100480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ottosite22",0,FALSE,FALSE,NA,NA
"13","RT @CaraFnParrish: In 1939, America turned away 20,000 German refugee children escaping the holocaust with an ""America First"" policy. Sound<U+2026>",FALSE,0,NA,2017-01-28 12:11:47,FALSE,NA,"825315431007272960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisonlynbwrs",4,TRUE,FALSE,NA,NA
"14","RT @RepRaskin: .@POTUS observes Holocaust Remembrance Day by slamming the door on the world's most desperate people w/ ""extreme vetting.""",FALSE,0,NA,2017-01-28 12:11:45,FALSE,NA,"825315425667993601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dokeefe",761,TRUE,FALSE,NA,NA
"15","RT @SCMP_News: @POTUS Trump says #Brexit will give British their 'own identity' during press conference with PM @Theresa_May https://t.co/p<U+2026>",FALSE,0,NA,2017-01-28 12:11:45,FALSE,NA,"825315425365790721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulamky1994",3,TRUE,FALSE,NA,NA
"16","RT @DavidPepper: @POTUS you aren't defending America when you attack and undermine its core values every day",FALSE,0,NA,2017-01-28 12:11:45,FALSE,NA,"825315424568958976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cnelson7963",11,TRUE,FALSE,NA,NA
"17","RT @PressSec: Tomorrow @POTUS will begin day w call w PM of Japan, Chancellor of Germany, President of Russia, President of France &amp; end w<U+2026>",FALSE,0,NA,2017-01-28 12:11:45,FALSE,NA,"825315423222644736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dznuds",1395,TRUE,FALSE,NA,NA
"18","@JoyAnnReid @awelch744 @AdamParkhomenko @POTUS why not use the money intended for the wall to pay for health care for the now 30mill pipo?",FALSE,0,"JoyAnnReid",2017-01-28 12:11:44,FALSE,"825312540716589056","825315422492823552","49698134","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","branch_abby",0,FALSE,FALSE,NA,NA
"19","Cc @POTUS https://t.co/9JV8y75NyE",FALSE,0,NA,2017-01-28 12:11:44,FALSE,NA,"825315420802424834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heruyaheru",0,FALSE,FALSE,NA,NA
"20","@ffweekend @POTUS Iran embarrasses our military, breaks every rule, gets huge $$$$. but liberal media,  DUH! we're OK with that.",FALSE,0,"ffweekend",2017-01-28 12:11:43,FALSE,NA,"825315418298576896","272395158","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LFTGLF4",0,FALSE,FALSE,NA,NA
"21","@SkyNews @POTUS way to deflect the question, which @Number10gov danced around as well #truthmatters",FALSE,0,"SkyNews",2017-01-28 12:11:43,FALSE,"825047422757793792","825315417023447044","7587032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsallpolitikks",0,FALSE,FALSE,NA,NA
"22","RT @geertwilderspvv: Well done @POTUS it's the only way to stay safe + free. I would do the same. Hope you'll add more Islamic countries li<U+2026>",FALSE,0,NA,2017-01-28 12:11:43,FALSE,NA,"825315416876670977",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","giatav",63,TRUE,FALSE,NA,NA
"23","RT @kayleighmcenany: This is Fake News --&gt; #MuslimBan @POTUS did not do this, and I encourage everyone to read the executive order before c<U+2026>",FALSE,0,NA,2017-01-28 12:11:43,FALSE,NA,"825315416788652032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jrat382",226,TRUE,FALSE,NA,NA
"24","RT @POTUS: I will be America's greatest defender and most loyal champion. -DJT https://t.co/wukJ6YqvLu",FALSE,0,NA,2017-01-28 12:11:43,FALSE,NA,"825315416578859008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scrapnkel",4878,TRUE,FALSE,NA,NA
"25","@POTUS As an Indonesian Christian which hv many good Muslim friend, I disagree with your policy. You're just making things worse. #MuslimBan",FALSE,0,"POTUS",2017-01-28 12:11:43,FALSE,NA,"825315416071213057","822215679726100480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuneventSinaga",0,FALSE,FALSE,NA,NA
"26","RT @AlwayanAmerican: Are you fed up working &amp; paying taxes to support the millions of illegals that crossed our borders unwelcomed? Tell @V<U+2026>",FALSE,0,NA,2017-01-28 12:11:43,FALSE,NA,"825315415035305986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeluttrell1960",49,TRUE,FALSE,NA,NA
"27","'Potus' reaction is to blame May - for not keeping journalist in check. He doesn't answer and leaves May to flounder https://t.co/ofHtHs9gf7",FALSE,0,NA,2017-01-28 12:11:43,FALSE,NA,"825315414414606336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maelysdervenn",0,FALSE,FALSE,NA,NA
